id,labels
U9414,"state college pennsylvania area, penn state university"
U9415,madison wisconsin area
U9416,"china, xidian univerity"
U24897,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9410,"greater chicago area, goldman sachs"
U9411,"san francisco bay area, synopsys"
U9412,"ithaca new york area, linkedin"
U9413,"greater new york city area, quant staffings llc"
U15051,"urbana-champaign illinois area, hdf group, university of illinois at urbana-champaign"
U24878,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24879,"greater seattle area, amazon"
U24872,greater chicago area
U15110,"greater atlanta area, emory university"
U24870,"greater new york city area, options group"
U24871,"shanghai city china, shanghai legend www.legend001.com"
U24876,"greater chicago area, ernst and young"
U24877,"urbana-champaign illinois area, champaign county regional planning commission"
U24874,"san francisco bay area, optimizely, carrotsticks"
U24875,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17399,"urbana-champaign illinois area, university of illinois at urbana-champaign, 圗京师蜃大学, applied psychological measurement, university of illinois at urbana-champaign"
U17398,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17397,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17396,china
U24906,"greater boston area, �?��三分�?1point3acres.com"
U24907,greater chicago area
U24904,greater los angeles area
U24905,"washington d.c. metro area, neustar"
U24902,"urbana-champaign illinois area, illini pride student athletic board, highermed inc."
U24903,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24900,"san francisco bay area, twitter"
U24901,"urbana-champaign illinois area, amazon, hacker rank company"
U19818,"provo utah area, arrowstorm entertainment, camera 40 productions"
U19819,"dallas fort worth area, computer staff"
U24908,"san francisco bay area, bloomreach"
U24909,"san francisco bay area, tapjoy"
U7737,"shanghai city china, fudan university, shanda interactive entertainment ltd."
U19810,provo utah area
U19811,"provo utah area, amazon"
U19812,"sapporo hokkaido japan, hokkaido"
U19813,"macao, sheraton macao sands cotai central"
U19814,"greater salt lake city area, agrium"
U19815,"norfolk virginia area, college of william and mary"
U19771,"greater seattle area, amazon"
U19770,"greater seattle area, amazon.com"
U19773,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U19772,"greater seattle area, talent sourcer- microsoft office server and services - http: aka.ms azn4l2 and o365- http: aka.ms jz"
U19775,"provo utah area, microsoft"
U19774,"urbana-champaign illinois area, brilliant amity law llc"
U19777,"greater seattle area, amazon"
U19776,"greater salt lake city area, dhi computing service inc. (dhi-provo)"
U19779,"philippines, charity vision"
U19778,"provo utah area, microsoft"
U19817,"greater new york city area, leverage group"
U17418,greater jakarta area indonesia
U17419,"san francisco bay area, university of illinois at urbana-champaign - college of business, nanjing normal university"
U17416,"greater new york city area, educational testing service (ets)"
U17417,lille area france
U17414,"china, beijing normal university, national assessment center for education quality"
U17415,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17412,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17413,urbana-champaign illinois area
U17410,philippines
U17411,"urbana-champaign illinois area, ara"
U21759,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U7706,"orange county california area, shanghai jiao tong university, university of north carolina at charlotte"
U7707,"shanghai city china, shanghai jiao tong university, ebay"
U7705,"urbana-champaign illinois area, university of illinois at urbana-champaign, shanghai jiao tong university, university of illinois at urbana-champaign, google, ibm"
U7708,"san francisco bay area, south china university of technology, yahoo! labs"
U7709,"san francisco bay area, fudan university, microsoft"
U9450,"san francisco bay area, vmware"
U9451,"greater new york city area, chongqing institute of green and intelligent technology chinese academy of sciences, linkedin website, meihua international group corporation (nj usa) 羞�?�国际集团公??(综�?��?高级�?嚡集团公?�）, hust alumni association in greater nyc (?�中科暀大学大纽约地场校?�会)"
U9452,"greater seattle area, microsoft"
U9453,"urbana-champaign illinois area, neustar inc."
U9454,"ankara turkey, asterya congress events travel"
U9455,"greater boston area, massachusetts general hospital, tufts university"
U9456,"san francisco bay area, microsoft"
U9457,"san francisco bay area, groupon"
U9458,"china, ibm"
U9459,"san francisco bay area, fireeye"
U9511,"yuseong-gu daejeon korea, kaist"
U9510,"greater seattle area, university of washington's program on environment, hyatt hotels corporation, red bull north america"
U9513,"hyderabad area india, epp consultants"
U9512,"khargon area india, jit borawan"
U9514,"new delhi area india, aricent"
U24939,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24938,"san francisco bay area, bloomreach"
U9425,singapore
U9424,"hyderabad area india, microsoft"
U9427,"san francisco bay area, scaligent"
U9426,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9421,"greater seattle area, microsoft research"
U9420,"urbana-champaign illinois area, caterpillar inc."
U9423,"san francisco bay area, electronic arts"
U9422,"indianapolis indiana area, dow agrosciences"
U9429,"san francisco bay area, twitter"
U9428,"ithaca new york area, cornell university"
U24931,"singapore, university of illinois at urbana-champaign, schmieden ptd ltd, nanyang technological university"
U24839,"san francisco bay area, google"
U24825,"argentina, universidad nacional de la plata, universidad de buenos aires"
U15161,"urbana-champaign illinois area, cazoodle, university of illinois - coordinated science laboratory, advanced digital sciences center (adsc)"
U24827,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24949,"san francisco bay area, accenture"
U24821,urbana-champaign illinois area
U24820,urbana-champaign illinois area
U24823,"san francisco bay area, transformative learning technologies lab, lytics lab"
U24822,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24942,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24943,china
U24940,"greater seattle area, amazon"
U24941,"san francisco bay area, svief 2012"
U24829,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24947,"greater boston area, autodesk"
U24944,greater boston area
U24945,"urbana-champaign illinois area, amazon, university of illinois at urbana-champaign"
U24854,"san francisco bay area, linkedin"
U24806,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24852,"urbana-champaign illinois area, auburn university, actilon consulting"
U19799,"urbana-champaign illinois area, microsoft"
U19798,"san francisco bay area, google"
U19797,greater salt lake city area
U19796,"provo utah area, brigham young university"
U19795,"tokyo japan, wingarc technologies"
U19794,"greater seattle area, amazon.com"
U19793,"provo utah area, real-time collaboration inc., simplerain inc."
U19792,"provo utah area, american red cross, brigham young university"
U19791,provo utah area
U19790,"urbana-champaign illinois area, uiuc data mining research group, uiuc cognitive computation group"
U9494,"greater seattle area, microsoft"
U9495,san francisco bay area
U9496,"greater seattle area, microsoft"
U9497,"san francisco bay area, google"
U9490,"greater new york city area, revolution search inc"
U9491,urbana-champaign illinois area
U9492,"greater pittsburgh area, carnegie mellon university"
U9493,greater chicago area
U9498,san francisco bay area
U9499,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24801,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U21783,"san francisco bay area, linkedin"
U21781,urbana-champaign illinois area
U21785,other
U21784,"san francisco bay area, google"
U7779,"san francisco bay area, university of science and technology of china, microsoft research"
U7778,"greater new york city area, shanghai jiao tong university, at&t labs - research"
U7773,"shanghai city china, shanghai jiao tong university, huawei noah's ark research lab, shanghai jiao tong university"
U7772,"greater seattle area, shanghai jiao tong university, university of washington"
U7771,"west palm beach florida area, shanghai jiao tong university, epoca inc."
U7770,"south bend indiana area, university of illinois at urbana-champaign, kansas state university, university of notre dame, university of illinois at urbana-champaign, kansas state university, lockheed martin, union pacific railroad, garmin international, honeywell fm&t"
U7777,"greater boston area, cornell university, shanghai jiao tong university, hangzhou xuejun highschool, university of virginia, vertica systems an hp company, morgan stanley, microsoft, google"
U7776,"china, peking university, tsinghua university, tsinghua university"
U7775,"urbana-champaign illinois area, zhejiang university, microsoft research, university of illiniois"
U7774,"greater detroit area, peking university, university of michigan"
U9469,"greater detroit area, university of michigan"
U9468,"greater seattle area, microsoft"
U9461,san francisco bay area
U9460,"suzhou jiangsu china, china"
U9463,"greater seattle area, microsoft corporation"
U9462,"allentown pennsylvania area, lehigh university"
U9465,"greater seattle area, microsoft research"
U9464,"china, google"
U9467,"finland, university of helsinki"
U9466,washington d.c. metro area
U15127,san francisco bay area
U24869,"urbana-champaign illinois area, yahoo!"
U24868,"urbana-champaign illinois area, spot trading llc"
U24861,"greater chicago area, blue jeans network"
U24860,"urbana-champaign illinois area, solar decathlon team of university of illinois, engineering cites, engineering work station, undergraduate researcher"
U24863,"greater new york city area, qualcomm"
U24862,greater new york city area
U24865,"urbana-champaign illinois area, techli.com, technology entrepreneur center"
U24864,"greater seattle area, microsoft"
U24867,"san francisco bay area, turn"
U24866,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24915,"san francisco bay area, apple"
U24914,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24917,urbana-champaign illinois area
U24916,"urbana-champaign illinois area, yahoo"
U24911,"san francisco bay area, twitter, oakland athletics"
U24910,"san francisco bay area, flutter"
U24913,"greater seattle area, amazon"
U24912,"san francisco bay area, square"
U19807,"provo utah area, utah valley university"
U19806,hawaiian islands
U19805,"greater salt lake city area, slc infragard chapter, disa"
U19804,"provo utah area, leadgenix"
U24919,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24918,"san francisco bay area, pinterest"
U19801,"greater salt lake city area, brigham young university, griffin hill"
U19800,"albany new york area, rensselaer polytechnic institute"
U24786,"urbana-champaign illinois area, internshipdesk"
U24787,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24788,"urbana-champaign illinois area, microsoft"
U24789,ithaca new york area
U19749,"greater seattle area, amazon"
U17409,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17408,urbana-champaign illinois area
U17405,urbana-champaign illinois area
U17404,"urbana-champaign illinois area, office of community college research and leadership university of illinois at urbana-champaign"
U17407,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U17406,"urbana-champaign illinois area, act inc."
U17401,"urbana-champaign illinois area, university of minnesota"
U17400,"greater chicago area, rehabilitation institute of chicago, china medical university, northwestern university feinberg school of medicine"
U17403,"greater chicago area, office of community college research and leadership"
U17402,"urbana-champaign illinois area, state farm insurance, university of illinois at urbana-champaign, american educational research association"
U7739,"urbana-champaign illinois area, shanghai jiao tong university, vmware"
U7738,"ithaca new york area, shanghai jiao tong university, cornell university"
U15094,"urbana-champaign illinois area, university of illinois"
U7736,"china, google"
U7735,"china, central south university, careerfocus"
U7734,"san francisco bay area, shanghai jiao tong university, google"
U7733,shanghai city china
U7732,"greater seattle area, shanghai jiao tong university, microsoft"
U7731,"shanghai city china, shanghai jiao tong university, microsoft, apex data&knowledge management lab"
U7730,"san francisco bay area, shanghai jiao tong university, google"
U9508,"greater boston area, sasaki associates"
U9509,"greater boston area, mit"
U9502,"sydney area australia, national ict australia, university of new south wales"
U9503,"hong kong, clustertech inc."
U9500,"tianjin city china, nankai university"
U9501,"san francisco bay area, sumo logic"
U9506,"china, intel"
U9507,"hong kong, aia"
U9504,"greater boston area, carl zeiss microscopy"
U9505,"san francisco bay area, facebook"
U9436,"greater seattle area, microsoft corporation"
U9437,"beijing city china, renren games"
U9434,"springfield massachusetts area, university of massachusetts amherst"
U9435,"springfield massachusetts area, university of massachusetts amherst"
U9432,"shanghai city china, prime research"
U9433,urbana-champaign illinois area
U9430,"greater new york city area, conceptone llc"
U9431,"greater detroit area, university of michigan"
U9438,"san francisco bay area, parc"
U9439,"greater new york city area, qualcomm research"
U24922,hong kong
U24810,"greater new york city area, linkedin, new york university"
U24811,"houston texas area, linkedin"
U24812,"greater chicago area, google"
U24813,"urbana-champaign illinois area, adlai e. stevenson high school, university of illinois at urbana-champaign"
U24814,"san francisco bay area, groupon"
U24815,"indianapolis indiana area, crayto, tinitt"
U24816,"urbana-champaign illinois area, goldman sachs, university of illinois at urbana-champaign"
U24817,san francisco bay area
U24818,"san francisco bay area, handle inc., rocketship education, yume networks, roku, playphone, telenav, imvu inc., menlo ventures"
U24950,columbus ohio area
U24953,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24952,"greater seattle area, amazon"
U24955,"greater los angeles area, loyola marymount university"
U24954,"san francisco bay area, admobius"
U24957,"greater chicago area, discover financial services"
U24956,"greater chicago area, discover financial services"
U24959,"greater seattle area, glympse"
U24958,"san francisco bay area, twilio inc."
U15074,"greater new york city area, google"
U15075,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U15073,"jamaica, department of computer and information sciences at northern caribbean university"
U24951,"san francisco bay area, turn, stanford graduate school of business"
U24819,san francisco bay area
U7764,"china, baidu inc."
U7765,"stockholm sweden, china agricultural university, kth royal institute of technology"
U7766,"greater boston area, peking university, mit"
U7767,"shanghai city china, university of waterloo"
U7760,"urbana-champaign illinois area, university of illinois at urbana-champaign, shanghai jiao tong university, university of new mexico, hong kong university of science and technology, university of illinois at urbana-champaign, microsoft, yelp.com, facebook, google, mind institute"
U7761,kitchener canada area
U7762,"greater new york city area, columbia university"
U7763,"urbana-champaign illinois area, tsinghua university"
U21775,"greater new york city area, columbia university"
U7768,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign"
U7769,"greater seattle area, university of illinois at urbana-champaign, chinese university of hong kong, renmin university of china, microsoft research"
U7803,"hong kong, shanghai jiao tong university"
U7802,"houston texas area, facilities tsu, nitec pc"
U9478,"greater new york city area, quantitative systems"
U9479,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9472,"united states, microsoft research asia"
U9473,san francisco bay area
U9470,"lafayette indiana area, 中科院�?庆绿色智能暀术研究院"
U9471,paris area france
U9476,greater los angeles area
U9477,"beijing city china, emc beijing r&d"
U9474,"greater boston area, worcester polytechnic institute"
U9475,"greater los angeles area, ucla"
U7809,"sacramento california area, uc davis"
U7808,greater los angeles area
U15133,"greater seattle area, google"
U24855,"greater new york city area, morgan stanley"
U24856,urbana-champaign illinois area
U24857,urbana-champaign illinois area
U24850,"greater seattle area, microsoft, university of illinois at urbana-champaign"
U24851,"urbana-champaign illinois area, timan research group"
U15135,"singapore, nanyang technological university"
U24853,"urbana-champaign illinois area, radius csg inc."
U24858,"urbana-champaign illinois area, groupon"
U24859,"san francisco bay area, intermedia.net"
U7799,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U7798,"richland kennewick pasco washington area, wsu center for precision and automated agricultural systems"
U7791,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U7790,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign"
U7793,"beijing city china, baidu inc."
U7792,"china, china galaxy investment management co. ltd"
U7795,"beijing city china, shanghai jiao tong university, daimler"
U7794,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U7797,"urbana-champaign illinois area, university of illinois at urbana-champaign, amazon, neustar inc., university of illinois at urbana-champaign"
U7796,urbana-champaign illinois area
U15045,"urbana-champaign illinois area, stanford university, university of illinois at urbana-champaign"
U19809,"springfield massachusetts area, ibm t.j. watson research"
U24920,"san francisco bay area, endorse.com"
U24921,"greater boston area, toppan vite new york"
U15144,"greater seattle area, microsoft"
U24923,"san francisco bay area, andreessen horowitz"
U24924,"san francisco bay area, andreessen horowitz"
U24925,"urbana-champaign illinois area, ven te chow hydrosystems laboratory"
U24926,urbana-champaign illinois area
U24927,urbana-champaign illinois area
U24928,"san francisco bay area, greenplum"
U24929,"san francisco bay area, bittorrent inc."
U7805,"greater new york city area, ibm research"
U7804,"urbana-champaign illinois area, shanghai jiao tong university, university of illinois at urbana-champaign, university of illinois at urbana-champaign, transportation technology center inc"
U7807,"urbana-champaign illinois area, sharif university of technology"
U7806,"springfield massachusetts area, mount holyoke college, mount holyoke college"
U7801,"greater pittsburgh area, shanghai jiao tong university, carnegie mellon university"
U7800,"beijing city china, zhejiang university, cicc"
U24799,"urbana-champaign illinois area, goldman sachs"
U24798,urbana-champaign illinois area
U24797,"san francisco bay area, bunchball"
U24796,"urbana-champaign illinois area, bloc"
U24795,greater chicago area
U24794,"urbana-champaign illinois area, amazon"
U24793,"greater chicago area, university of illinois at urbana-champaign"
U24792,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24791,"urbana-champaign illinois area, university of illinois enterprise system optimization laboratory"
U24790,greater los angeles area
U19759,"beijing city china, microsoft, data mining group university of illinois at urbana-champaign"
U19758,"sioux falls south dakota area, dynamic internet solutions faithwebsites, van maanen's inc"
U19753,"urbana-champaign illinois area, urbana high school, university of illinois at urbana-champaign"
U19752,"greater seattle area, amazon.com"
U19751,"greater seattle area, amazon"
U19750,"greater seattle area, amazon.com"
U19757,"beijing city china, peking university"
U19756,urbana-champaign illinois area
U19755,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U19754,"greater seattle area, amazon"
U24824,greater new york city area
U7728,"greater philadelphia area, shanghai jiao tong university, university of pennsylvania"
U7729,"shanghai city china, fudan university, mediav"
U7720,"shanghai city china, ebay"
U7721,albany new york area
U7722,"shanghai city china, microsoft"
U7723,"greater los angeles area, shanghai jiao tong university, university of southern california"
U7724,"beijing city china, shanghai jiao tong university, yahoo!"
U7725,"urbana-champaign illinois area, university of illinois at urbana-champaign, beijing language and culture university, office of community college research and leadership at university of illinois, family resiliency center uiuc, department of kinesiology and community health, department of educational psychology, chinese proficiency test center, beijing language and culture university"
U7726,"urbana-champaign illinois area, peking university, university of illinois at urbana-champaign"
U7727,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U19768,"provo utah area, goldman sachs, mozenda, brigham young university"
U7719,"san francisco bay area, ."
U24898,"greater new york city area, new york university"
U24899,"san francisco bay area, linkedin"
U7759,"shanghai city china, microstrategy"
U7758,"urbana-champaign illinois area, paypal"
U24890,"urbana-champaign illinois area, univerisity of illinois coordinate science lab"
U7754,"greater new york city area, university of illinois at urbana-champaign, brigham young university, ibm, data mining research group, amazon, natural language processing lab at byu, cyber security group cs dept of byu, brigham young university dean's office fine arts communications"
U7757,shanghai city china
U24893,"urbana-champaign illinois area, neustar inc., champaign county economic development corp."
U7751,"china, baidu inc."
U24895,greater chicago area
U24896,urbana-champaign illinois area
U7752,"shanghai city china, ibm research-china"
U9403,"china, university of illinois at urbana-champaign"
U9402,"urbana-champaign illinois area, dow agrosciences, university of illinois at urbana-champaign"
U9401,"mcallen texas area, university of texas - pan american"
U9400,"greater new york city area, ibm"
U9407,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9406,"san francisco bay area, pinterest"
U9405,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9404,"china, large-scale system architecture lab"
U9409,"urbana-champaign illinois area, exacloud"
U9408,"portland oregon area, synopsys"
U24960,"greater pittsburgh area, amazon"
U24961,"san francisco bay area, tango.me"
U24809,"china, 51credit.com"
U24808,"urbana-champaign illinois area, powerworld corporation, university of illinois at urbana-champaign, birds llc"
U24807,"san francisco bay area, obseshen"
U15103,"topeka kansas area, kansas state university"
U24805,"greater seattle area, microsoft"
U24804,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24803,"urbana-champaign illinois area, intelligent medical objects"
U24802,"san francisco bay area, marklogic"
U15104,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24800,urbana-champaign illinois area
U15083,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U15082,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U9419,"singapore, nanyang technological university"
U15084,"urbana-champaign illinois area, google"
U9417,"san francisco bay area, hgst a western digital company"
U19820,chandigarh area india
U19808,"greater new york city area, ibm t. j. watson research"
U19803,"provo utah area, dish digital"
U19802,provo utah area
U19762,"san francisco bay area, google"
U19763,"provo utah area, qualtrics"
U19760,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U19761,"provo utah area, department of computer science brigham young university"
U19766,"provo utah area, mastercontrol"
U19767,"provo utah area, brigham young university college of fine arts and communications, byu"
U19764,"greater salt lake city area, remedy informatics"
U19765,"urbana-champaign illinois area, university of illinois at urbana-champaign, zhejiang university, university of california los angeles, university of illinois at urbana-champaign"
U24891,san francisco bay area
U19769,"greater seattle area, amazon.com"
U7711,"china, shanghai jiao tong university, yahoo!"
U7710,"china, shanghai jiao tong university, citibank hk"
U7713,"greater boston area, shanghai jiao tong university"
U7712,"shanghai city china, alibaba cloud computing company"
U7715,"san francisco bay area, peking university, twitter, cfa institute"
U7714,"san francisco bay area, shanghai jiao tong university, google"
U7717,"san francisco bay area, shanghai jiao tong university, google"
U7716,"china, shanghai jiao tong university, oracle"
U24892,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U7718,"china, shanghai jiao tong university, yahoo! labs beijing"
U24948,"san francisco bay area, red hot labs, startups"
U21762,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U24826,"san francisco bay area, backplane"
U19816,"provo utah area, bishop fox, brigham young university"
U9447,"albany new york area, ge global research"
U9446,"beijing city china, chinese university of hong kong"
U9445,"san francisco bay area, twitter"
U9444,"raleigh-durham north carolina area, duke university"
U9443,"greater detroit area, ohio state university"
U9442,"madison wisconsin area, microsoft jim gray systems lab"
U9441,"qatar, qcri"
U9440,"shanghai city china, shanghai jiao tong university"
U9449,"greater chicago area, quantitative risk management"
U9448,"beijing city china, microsoft"
