id,labels
U4899,"san francisco bay area, tsinghua university, hong kong university of science and technology, microsoft research asia, google inc"
U26271,"urbana-champaign illinois area, veermata jijabai technological institute (vjti), deloitte consulting"
U26276,"washington d.c. metro area, intelligent automation inc."
U26277,"china, shanghai jiao tong university, sap ag, sap china"
U26274,"shanghai city china, fudan university, morgan stanley, google, ibm, emc"
U26275,"philippines, global hires, xclusive ink enterprises, ev esupport online services, versata"
U19555,"san francisco bay area, university of california berkeley, drawbridge inc., yahoo!, university of california berkeley, advanced micro devices"
U19554,"china, tsinghua university"
U19557,"greater atlanta area, xi'an jiaotong university, georgia institute of technology, microsoft, children's healthcare of atlanta, medavis gmbh germany, construktiv gmbh germany, hochschule center for info. and media tech. bremen germany"
U19556,"san francisco bay area, yahoo!"
U19551,"lafayette indiana area, purdue university"
U19550,"beijing city china, beijing university of technology, tsinghua university, google, microsoft research asia"
U19553,"san francisco bay area, google"
U19552,"greater los angeles area, tsinghua university, university of southern california, state key laboratory of intelligent technology and systems"
U6923,"topeka kansas area, ain shams university, american express, kansas state university, adknowledge, dataxu"
U19559,"beijing city china, tsinghua university, microsoft research asia, university of rome &quot;la sapienza&quot;"
U19558,"lafayette indiana area, purdue university, ninetowns internet technology group co ltd nasdaq:nine, redhat china"
U11269,urbana-champaign illinois area
U11268,"urbana-champaign illinois area, university of illinois at urbana-champaign, timan research group, microsoft, department of finance - university of illinois at urbana-champaign, department of computer science - university of illinois at urbana-champaign, department of computer sicence - university of illinois at urbana-champaign, wolfram research"
U16243,"urbana-champaign illinois area, university of illinois at urbana-champaign, yahoo!, university of illinois at urbana-champaign, watchfire signs by time-o-matic, fastenal"
U11263,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft windows live, bi worldwide, university of illinois at urbana-champaign"
U6819,"san francisco bay area, tsinghua university, stanford university, google, microsoft, tsinghua university, coolbar"
U6818,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U6815,united states
U6814,"houston texas area, tsinghua university, malonebailey llp, bdo china, people's bank of china"
U6817,china
U6816,"san francisco bay area, peking university, nvidia, uc davis"
U6811,"urbana-champaign illinois area, huazhong university of science and technology, university of illinois at urbana-champaign, np photonics, university of arizona, university of dayton"
U6810,urbana-champaign illinois area
U6813,"urbana-champaign illinois area, tsinghua university, technicolor, ibm watson research center"
U6812,"urbana-champaign illinois area, xi'an jiaotong university, edf trading, university of illinois at urbana-champaign, iso new england"
U11280,"urbana-champaign illinois area, university of illinois at urbana-champaign, s&amp;p capital iq, university of illinois at urbana-champaign, kingtek corporation"
U2571,kazakhstan
U2486,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U2487,"urbana-champaign illinois area, nanjing university, university of illinois at urbana-champaign, yahoo!"
U2484,"japan, shijiazhuang university of ecnomics, kagoshima univ., university of hong kong, national numerical control system engineering research center, image formation and processing group at university of illinois at urbana and champaign, zondy cyber"
U2485,"greater detroit area, peking university, university of michigan, yahoo!, microsoft research"
U2482,"san francisco bay area, harbin institute of technology, ibm almaden research center, palo alto research center (parc), ibm t. j. watson research center, ebay research labs"
U2483,beijing city china
U16488,"greater chicago area, university of wisconsin-madison, drw trading group, university of wisconsin-madison, dominion virginia power"
U2481,urbana-champaign illinois area
U16486,decatur illinois area
U16487,"greater chicago area, university of illinois at urbana-champaign, richmond high scool, university of illinois at urbana-champaign, smith walbridge marching band clinics, ups store"
U16484,greater chicago area
U16485,"urbana-champaign illinois area, university of illinois at urbana-champaign, simply hired, m&amp;s technologies inc."
U16482,greater chicago area
U16483,greater chicago area
U2488,"houston texas area, university of illinois at urbana-champaign, rice university, us army engineering research and development center, caterpillar inc., university of illinois at urbana-champaign computational biology lab, university of illinois at urbana-champaign chemical imaging and structures laboratory"
U2489,"urbana-champaign illinois area, university of science and technology of china, siemens corporate research, university of illinois at urbana-champaign, united technologies research center, university of florida"
U7853,"china, china agricultural university, china, john deere, university of illinois at urbana-champaign"
U23944,"topeka kansas area, work"
U23978,"greater boston area, kansas state university, delta lambda phi, mit, global zero, leasure hall tutoring center, idaho national laboratory, kansas state university, student senate, dow chemical company, smart laboratory, ideas laboratory"
U23979,"wichita kansas area, kansas state university, cqm systems, foundation for mid south, clinton foundation - cgsgi peru, arkansas community foundation, rebuilding together new orleans, ican"
U23976,"orlando florida area, lockheed martin global training and logistics, solar havoc industries llc"
U23977,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, belmont laboratory, illinois water survey, parkland college"
U23974,"santa barbara california area, wuhan university, computer science dept. uc santa barbara, microsoft, ibm thomas j. watson research center, computer science dept. peking university, ibm china research lab"
U23975,"greater new york city area, yale university, open analytics nyc, john jay college, research foundation of cuny, cuny pattern recognition lab, university of illinois at urbana-champaign, exodus transitional community, college initiative, forest investment management"
U23972,"kansas city missouri area, kansas state university, life insurance company, restaurant services franchising firm, real estate brokerage firm, marketsphere consulting llc, memoryweavers inc., architecture engineering consulting and construction firm, investment brokerage firm, apparel and accessories retailer, healthcare insurance firm, transportation services firm, financial services firm, publishing firm, pharmaceutical research firm, kansas state university, moore engineering services inc."
U23973,"phoenix arizona area, intel"
U23970,"ukraine, globallogic"
U23971,"washington d.c. metro area, kansas state university, district of columbia public schools (dcps), teach for america, partnership for public service, k-state"
U19959,shanghai city china
U19958,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U19951,"china, shanghai jiao tong university"
U19950,"greater los angeles area, shanghai jiao tong university, university of southern california, google, apex data and knowledge management lab, shanghai jiao tong university, microsoft research asia"
U19953,"china, baidu inc."
U19952,"shanghai city china, ebay"
U19955,"shanghai city china, microstrategy"
U19954,"shanghai city china, university of waterloo"
U19957,"china, shanghai jiao tong university, yahoo!, intel, tanghall, microsoft research asia"
U19956,"shanghai city china, shanghai jiao tong university, huawei noah's ark research lab, shanghai jiao tong university, deri, microsoft research asia"
U11735,"phoenix arizona area, xi'an jiaotong university, arizona state university, institute of automation chinese academy of sciences"
U11734,greater seattle area
U11737,san francisco bay area
U11736,"kitchener canada area, zhejiang university, university of waterloo, microsoft research, honeywell process solutions"
U11731,san francisco bay area
U11730,"bryan college station texas area, zhejiang university, interface ecology lab, google, microsoft research asia"
U11733,"greater los angeles area, zhejiang university, univeristy of california los angeles"
U11732,"san francisco bay area, zhejiang university, freewheel, 33across inc., meta alpha llc., stanford university, alibaba.com, microsoft research, university of california los angeles"
U11739,"kitchener canada area, xidian university"
U11738,"singapore, zhejiang university, asm pacific technology singapore, sunnytech co. ltd"
U28089,"greater seattle area, montana state university-bozeman, amazon, rightnow, zutto llc, montana state university"
U28088,"provo utah area, brigham young university, brigham young university, rook consulting, innovadex"
U28087,"provo utah area, qualtrics"
U28086,"provo utah area, brigham young university, goldman sachs, mozenda, brigham young university"
U20982,"washington d.c. metro area, university of maryland college park, hewlett-packard - vertica business unit, hp enterprise services, sybase inc., grand trunk railroad, mci, transmode consultants, ernst &amp; young, railroad accounting principals board, csx"
U20983,"greater boston area, vertica an hp company"
U20980,"greater boston area, dell"
U20981,"greater boston area, fairleigh dickinson university, emc, vertica systems, hewlett-packard inc., digital equipment corporation, open software foundation"
U20986,china
U20987,"kitchener canada area, nankai university, university of guelph"
U20984,"phoenix arizona area, vertica systems"
U20985,"china, shanghai jiao tong university, marvell, synopsys, ibm"
U20988,"austin texas area, beihang university, kla-tencor, ge, cornell university"
U20989,"columbus ohio area, sun yat-sen university, grant medical center, ohio state university"
U11685,"greater los angeles area, zhejiang university, ucla, zhejiang university"
U20218,"greater boston area, nielsen marketing analytics, iknowtion"
U20219,"raleigh-durham north carolina area, university of illinois at urbana-champaign, duke university"
U19385,"greater seattle area, jadavpur university"
U20212,"san francisco bay area, university of california berkeley, linkedin, groupon, tunein, facebook, trialpay, 7th wave search, surfpulse, cnet networks, merced systems, mailfrontier, telespree communications, good technology, blue martini software, essential solutions, hall kinion"
U20213,"greater atlanta area, goizueta business school emory university, goizueta business school, cox digital exchange inc., zacks investment research, shanghai investment consulting corporation, shanghai foreign service co. ltd."
U20210,"greater boston area, nokia"
U20211,"greater chicago area, university of illinois at urbana-champaign, mercer, state farm insurance, state farm research and development center"
U20216,"san francisco bay area, network appliance, netapp"
U20217,"san francisco bay area, google"
U20214,"san francisco bay area, university of chicago, electronic arts, action allstars six degrees games, ea jamdat mobile inc., ecompanies"
U20215,"greater chicago area, microsoft corporation"
U20188,"san francisco bay area, university of michigan, spelman college, electronic arts, usaa, university of michigan center for engineering diversity and outreach (cedo), universitiy of michigan, colgate palmolive, national society of black engineers, lockheed martin, northeastern university"
U20189,"san francisco bay area, nankai university, quantcast, ohio state university, pacific northwest national laboratory"
U20182,greater philadelphia area
U20183,"greater chicago area, university of illinois at urbana-champaign, emtec inc., starfire industries, university of illinois at urbana-champaign, illinois department of transportation"
U20180,shanghai city china
U20181,"san francisco bay area, stanford university, jump trading llc, stanford university, curis research program, wegame"
U20186,"greater boston area, university of illinois at urbana-champaign, geode capital management, plymouth rock assurance, university of illinois at urbana-champaign, illinois business consulting, jiahe life insurance company"
U20187,"hartford connecticut area, wesleyan university, goldman sachs, wesleyan university, shanghai investment and consulting corporation"
U20184,"austin texas area, lamar university, evernote, freescale semiconductor, texas instruments, direct energy, nera economic consultants, engineering technical recruiters, cew lighting, glazier's distributors, american real estate, texaco marine services"
U20185,"greater chicago area, national institute of technology trichy, transunion, university of chicago, cna, zs associates"
U13515,"greater new york city area, bloomberg"
U13519,"urbana-champaign illinois area, hanoi university of technology, university of illinois at urbana-champaign, ibm, synopsys, armored computing inc, electronic design laboratory, informatics &amp; school&quot; magazine, bkis internetwork security center"
U6728,"hong kong, university of science and technology of china, hkust, northwestern university, nec labs china, nec laboratories america, microsoft research asia"
U16809,"united states, kansas state university"
U972,"columbus ohio area, ohio state university, amazon.com, college of engineering ohio state university"
U16804,"greater seattle area, microsoft"
U16805,"topeka kansas area, kansas state university, kansas state university - dept. of computing and information systems, kansas state university - dept. of plant pathology, kansas state university - division of public safety"
U9292,"san francisco bay area, twitter"
U25068,"shanghai city china, university of science and technology of china, sgs, eci technology, dzymetech inc., cme telemetrics, university of science and technology of china"
U25069,united states
U25062,"urbana-champaign illinois area, tianjin university, university of illinois at urbana-champaign, tianjin university, dalian seawater heat pump project, dalian lianhua central heating system station"
U21030,"san francisco bay area, acumen llc, jinduoduo financial education"
U25060,"san francisco bay area, tsinghua university, robotex inc, caterpillar inc."
U25061,"china, tsinghua university, citic securities, bain &amp; company, caterpillar inc"
U25066,"san francisco bay area, santa clara university, intuitive surgical, novellus systems (now lam research), apple, k2 engineering and structural design"
U25067,beijing city china
U25064,"greater boston area, harvard business school, tsinghua university, mckinsey &amp; company, jpmorgan chase, abn amro bank n.v., boston consulting group"
U25065,"beijing city china, tsinghua university, henghaotian technology inc., turing media, association of innovation, ev3 covidien, abb china limited"
U11647,"urbana-champaign illinois area, beihang university, university of illinois at urbana-champaign"
U11640,"beijing city china, peking university, carnegie mellon university, peking university, tencent, microsoft research asia"
U4959,"singapore, northumbria university, illinois at singapore pte ltd (advanced digital sciences center), learning edvantage (lead)"
U6154,"greater philadelphia area, us department of transportation office of secretary"
U6155,"hong kong, shanghai jiao tong university, bnp paribas"
U6156,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U6157,"sioux falls south dakota area, south dakota state university"
U6150,"greater chicago area, university of science and technology of china, northwestern university, huawei"
U6151,"hong kong, university of illinois at urbana-champaign, china resources (holdings) co, china asset management company, beckman institute, china development bank"
U6152,"urbana-champaign illinois area, atat&#xfc;rk &#xdc;niversitesi, university of illinois at urbana-champaign, trabzon bayindirlik ve iskan mudurlugu, yapi merkezi"
U6153,urbana-champaign illinois area
U5854,"san francisco bay area, haas school of business uc berkeley, university of illinois at urbana-champaign, boston consulting group, apple inc., goldman sachs, cazoodle, motorola"
U6158,"raleigh-durham north carolina area, sharif university of technology, institute for transportation research and education (itre), university of illinois at urbana-champaign"
U6159,"san francisco bay area, shanghai jiao tong university, baymaterials llc., hysta (hua yuan science and technology association), stanford university, association of chinese scholars and students at stanford, association of chinese entrepreneurs at stanford, leapfrog enterprises inc., cisco systems gsbu, careeralbum pte. ltd. us office, nor1(silicon valley startup), emerson electrics power network, nova 100, baosteel group corporation shanghai, shanghai really sports equipment co. ltd. (largest sports retailer in china.)"
U6829,"ithaca new york area, tsinghua university, cornell university"
U13773,"greater seattle area, microsoft"
U13772,"greater boston area, massachusetts institute of technology"
U951,"san francisco bay area, tsinghua university, twitter, google, university of north carolina at chapel hill"
U950,"san francisco bay area, law offices of mikio ishimaru"
U953,"san francisco bay area, twitter"
U952,"greater seattle area, st. olaf college, amazon, provation medical, pandion"
U955,"greater boston area, chongqing university, china academy of launch vehicle technology (calt)"
U954,"san francisco bay area, square"
U957,"san francisco bay area, columbia university in city of new york, festive research"
U956,"san francisco bay area, svief 2012"
U959,"san francisco bay area, verizon, aiaa journal of aerospace information systems"
U958,"greater seattle area, glympse"
U21024,bengaluru area india
U795,"urbana-champaign illinois area, university of illinois at urbana-champaign, beijing language and culture university, office of community college research and leadership at university of illinois, family resiliency center uiuc, department of kinesiology and community health, department of educational psychology, chinese proficiency test center, beijing language and culture university"
U19582,"bern area switzerland, kudelski group"
U26269,"tampa st. petersburg florida area, university of south florida"
U26268,"shanghai city china, shanghai jiao tong university"
U26261,"san francisco bay area, university of illinois at urbana-champaign, evernote, amazon.com"
U26260,"shanghai city china, shanghai jiao tong university, pwc sdc, convergys, bearingpoint"
U4886,"beijing city china, microsoft"
U26262,hong kong
U26265,"melbourne area australia, synnex australia pty ltd"
U26264,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U26267,"albuquerque new mexico area, mind research network (mrn)"
U26266,"urbana-champaign illinois area, university of illinois at urbana-champaign, standard chartered bank, no.1 puppy"
U19583,"beijing city china, tsinghua university, youku.com, hulu, ibm, tsinghua university, fxpal, fx palo alto laboratory, university of hamburg, microsoft"
U19560,"greater pittsburgh area, tsinghua university, carnegie mellon university, tsinghua university, ibm"
U19561,greater pittsburgh area
U19562,"beijing city china, tsinghua university"
U19563,"greater san diego area, microsoft"
U19564,"beijing city china, microsoft"
U19565,"san francisco bay area, emsolutions inc"
U19566,"beijing city china, tsinghua university"
U19567,"beijing city china, beijing information technology institute, google, cornell university, microsoft research asia, founder r&amp;d center pku"
U19568,"beijing city china, university of pennsylvania - wharton school, warburg pincus, morgan stanley"
U19569,"suzhou city china, soochow university"
U5824,"urbana-champaign illinois area, seoul national university, caterpillar inc., university of illinois at urbana-champaign, mckinsey &amp; company, ibm research, yahoo!, amazon.com, lg electronics, samsung sds, eighth united states army"
U6808,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign"
U6809,beijing city china
U6806,beijing city china
U6807,"san francisco bay area, santa clara university, ebay, intel, 3com, starmine, apple"
U6804,"hong kong, chinese university of hong kong, astri, asm technology hong kong, nanodynaics-88 inc."
U6805,"shanghai city china, shanghai legend www.legend001.com"
U5829,"urbana-champaign illinois area, google"
U6803,indianapolis indiana area
U6800,beijing city china
U6801,"greater los angeles area, ucla"
U26263,"san francisco bay area, space systems loral"
U4418,"san francisco bay area, tsinghua university, linkedin, &#x53cb;&#x8a00;&#x7f51; http: uyan.cc, zhenfund, columbia university, ibm almaden research center, mind education ltd., microsoft research asia, ibm china"
U11634,greater atlanta area
U11635,"greater los angeles area, zhejiang university, ucla bioinformatics idp, advanced degree consulting club at ucla, ucla cross-disciplinary scholars in science and technology (csst) program, zymo research corp, chinese students and scholars association (cssa)-ucla"
U11636,tokyo japan
U11637,"phoenix arizona area, nanjing university of posts and telecommunications, arizona state university, siemens corporate research"
U11630,"orange county california area, zhejiang university, marvell semiconductor"
U11631,"china, zhejiang university, microsoft research asia, vobile, state key lab of cad&amp;cg zhejiang university"
U11632,china
U11633,"columbus ohio area, zhejiang university"
U11638,china
U11639,"hangzhou city china, zhejiang university, zhejiang university"
U2455,greater seattle area
U16499,"greater new york city area, university of illinois, credit suisse, mrc polymers inc, international programs in engineering, brookhaven national laboratory, u of i, us department of justice"
U16498,urbana-champaign illinois area
U16495,"urbana-champaign illinois area, university of illinois at urbana-champaign, wolfram research, university of illinois, state farm insurance, students for exploration and development of space (seds)"
U16494,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U16497,"greater seattle area, massachusetts institute of technology, purdue university, amazon, mit"
U16496,"greater chicago area, university of illinois at urbana-champaign, solstice mobile, loyola university chicago, ace hardware"
U16491,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, google, amazon.com"
U16490,greater chicago area
U16493,"greater chicago area, cornell university, cornell university"
U16492,"urbana-champaign illinois area, university of illinois at urbana-champaign, margolis market information lab, university of illinois at urbana-champaign"
U968,"san francisco bay area, peking university, accenture, sap, student startup, yahoo"
U19584,"china, school of mathematical sciences peking university, baidu inc., renren.com, hp"
U19964,"london united kingdom, shanghai jiao tong university, university college london, shanghai jiao tong university, digital enterprise research institute, microsoft"
U19965,"china, aliyun.com"
U19966,"greater boston area, cornell university, shanghai jiao tong university, hangzhou xuejun highschool, university of virginia, vertica systems an hp company, morgan stanley, microsoft, google"
U19967,"orange county california area, shanghai jiao tong university, university of north carolina at charlotte, bosch research and technology center, vufind inc., pacific northwest national laboratory"
U19960,"beijing city china, baidu inc."
U23968,"urbana-champaign illinois area, kansas state university, smb, university of illinois foundation, university of illinois at urbana-champaign, dance out loud, shedd aquarium, jasculca terman &amp; associates, batesneimand inc., dutko group, united states senate senator robert kerrey, white house, committee for national institute for environment"
U19962,"china, shanghai jiao tong university, citibank hk, citibank sh, bain &amp; company"
U19963,"greater philadelphia area, shanghai jiao tong university, university of pennsylvania"
U23965,"charlottesville virginia area, fieldstone software llc"
U23964,"kansas city missouri area, cmh"
U23967,"urbana-champaign illinois area, university of illinois at urbana-champaign graduate college"
U23966,"kansas city missouri area, missouri western state university, eshipping, kansas state university, word of life church"
U19968,"greater boston area, shanghai jiao tong university, microsoft"
U19969,"china, china galaxy investment management co. ltd"
U23963,"kansas city missouri area, kansas state university, honeywell fm&amp;t, kansas state university, crust buster inc, evaptech inc, new theatre restaurant"
U23962,"greater chicago area, kansas state university, chatterbuild strategies llc social foodie"
U11681,"china, zhejiang university, zhejiang university, ucla"
U11680,"greater new york city area, zhejiang university, columbia university, microsoft research asia, zhejiang university, ucla"
U11683,"santa barbara california area, zhejiang university, uc santa barbara, university of california santa barbara, zhejiang university, microsoft china, ucla"
U14726,urbana-champaign illinois area
U11700,greater san diego area
U11701,hong kong
U11702,"greater new york city area, zhejiang university, zheshang future co. ltd., e fund management co. ltd."
U11703,beijing city china
U11704,greater pittsburgh area
U11705,"san francisco bay area, lucerne university of applied sciences and arts, uc berkeley, university of fribourg, national university of singapore, lucerne university of applied sciences and arts, ernst &amp; young, pricewaterhousecoopers, swisscom mobile ag, link market research institute"
U11706,"greater seattle area, zhejiang university, microsoft, laboratory of computational intelligent in ubc, university of british columbia, state key laboratory of cad&amp;cg at zju, ebay"
U11707,greater seattle area
U11708,china
U11709,"kitchener canada area, beijing university of post and telecommunications, university of waterloo, a9.com (amazon)"
U11684,china
U11687,china
U24038,"greater philadelphia area, new york university, drexel university, diane e. cahill cpa, buchbinder tunick &amp; company llp"
U24039,"san francisco bay area, google"
U24036,"kansas city missouri area, tk architects"
U24037,"bonn area germany, university of koblenz"
U24034,"urbana-champaign illinois area, university of illinois urbana-champaign, university of illinois at urbana-champaign"
U923,"san francisco bay area, university of illinois at urbana-champaign, brightedge, university of illinois at urbana-champaign, blocher consulting, riverbed technology"
U24032,"urbana-champaign illinois area, webster university, avila university, carle clinic association, interstate brands corporation, interstate bakeries corp, kansas city missouri police department, umb financial corp"
U24033,norfolk virginia area
U24030,"greater detroit area, university of michigan"
U24031,"columbus ohio area, ohio state university, arizona state university, ohio state university, national instruments, ibm network storage, calltech communications, megalinx communications"
U20991,"shanghai city china, fudan university, shanghai plinth capital co. ltd."
U20990,"greater boston area, nanjing university, emc, sap, infosys"
U20993,"south bend indiana area, purdue university, hp vertica, arcelor mittal"
U20992,"greater boston area, zhejiang university, paypal, intent media inc., columbia university, university of illinois at urbana-champaign, ohio state university, ibm t.j. watson research center"
U20995,"hong kong, nanjing university, head &amp; shoulders global investment limited, university of hong kong, hong kong baptist university"
U20994,"greater boston area, oracle"
U20997,"greater boston area, datagravity"
U20996,"greater boston area, shingl, recorded future"
U20999,"greater boston area, dai hoc quoc gia h&#xe0;n&#xf4;i, mathworks, university of connecticut, hp vertica analytic database, hitachi software engineering co. ltd. hitachisoft, peacesoft company, college of technology vietnam national university of hanoi"
U20998,"greater boston area, novartis institutes for biomedical research"
U20209,"san francisco bay area, volterra"
U20208,"greater chicago area, tsinghua university"
U20201,"greater chicago area, bradley university, nielsen, havi global solutions, american red cross, norc, national oceanic and atmospheric administration"
U20200,"other, indian institute of planning and management, google, iipm, freelancer, karvy global services"
U20203,"greater seattle area, peking university, microsoft - server and cloud division, microsoft - windows core os division"
U20202,"greater seattle area, university of washington, leviton, chinese students and scholars association (cssa), carestream health, electrochromic polymers lab of university of washington"
U20205,"san francisco bay area, google"
U20204,"tokyo japan, massachusetts institute of technology, mujin inc., build-it-yourself, oracle, learning intelligent systems group (mit csail)"
U20207,"urbana-champaign illinois area, university of illinois, facebook, university of illinois at urbana-champaign"
U20206,"san francisco bay area, university of illinois, uc berkeley, schlumberger, university of illinois urbana-champaign, university of illinois at urbana-champaign"
U20199,"greater boston area, university of chicago, argonne national laboratory"
U20198,"greater boston area, tsinghua university, abbott laboratories, boehringer ingelheim pharmaceuticals"
U5599,"urbana-champaign illinois area, national taiwan university, microsoft inc, google inc"
U47,"topeka kansas area, kansas state university"
U20191,"greater chicago area, premier farnell"
U20190,"san francisco bay area, university of chicago, kaggle"
U20193,"san francisco bay area, salesforce.com"
U20192,"san francisco bay area, point loma nazarene university, university of california san diego, intuit, linkedin, electronic arts, cubic, vistage international, sony online entertainment, saic"
U20195,"roanoke virginia area, indian institute of technology roorkee, virginia tech, google, rensselaer polytechnic institute, facebook, teng &amp; associates, oracle india pvt ltd, university of minnesota"
U20194,"greater new york city area, university of illinois at urbana-champaign, independent consultant"
U20197,"shanghai city china, university of washington, haiwen &amp; partners, simmons &amp; simmons, dechert llp, fried frank, cleary gottlieb"
U20196,"raleigh-durham north carolina area, university of havana, adobe systems, freedom scientific, national center for scientific research havana cuba."
U25005,merced california area
U13569,"urbana-champaign illinois area, university of illinois at urbana-champaign department of computer science"
U16813,"topeka kansas area, university of missouri-kansas city, national science foundation, garmin international, kansas state university, emporia state university, japan exchange and teaching program(me) (jet)"
U21004,"greater boston area, vertica systems"
U21005,"san francisco bay area, shanghai jiao tong university, yammer inc. (microsoft office division), breaktime studios, allston trading, university of chicago, guotai junan securities co. ltd, citibank"
U21006,"greater boston area, dataxu, bt conferencing"
U21007,"greater boston area, university of new hampshire, emc, vertica systems an hp company, storigen, mission critical linux"
U21000,"greater boston area, national institute of technology hamirpur (himanchal pradesh university), epsilon, oracle corporation (hsgbu), vertica systems (acquired by hewlett packard), bez systems (acquired by compuware), sentillion (acquired by microsoft), xchange inc. (acquired by amdocs), radian at urs corp., sail"
U21001,"greater boston area, saint louis university, bit9, vertica systems an hp company, acronis, emc corporation"
U21002,"greater boston area, vertica systems"
U21003,"china, qualcomm"
U541,urbana-champaign illinois area
U21008,"greater boston area, vertica systems an hp company"
U21009,"greater boston area, beijing university of aeronautics and astronautics, aspect software, dialogic, new england chinese information and networking association, siemens network converged &amp; enterprise network, luchent technology"
U25079,"greater philadelphia area, tsinghua university"
U25078,"urbana-champaign illinois area, university of texas at austin, university of illinois at urbana-champaign, schlumberger"
U25071,"urbana-champaign illinois area, tsinghua university, kraft foods, university of illinois, tsinghua university"
U25070,"kreisfreie stadt aachen area germany, tsinghua university"
U25073,"china, peking university, cisco systems"
U25072,peoria illinois area
U25075,"greater new york city area, tsinghua university school of economics and management, vitol b.v., goldman sachs, msci inc (formerly morgan stanley capital international), riskmetrics group (formerly part of jp morgan), boston consulting group, mckinsey &amp; company, china banking regulatory commission"
U25074,charlottesville virginia area
U25077,"greater new york city area, tsinghua university, siemens"
U25076,"greater detroit area, university of colorado at boulder, university of illinois at urbana-champaign, woods hole oceanographic institution, british petroleum"
U6802,korea
U10546,"beijing city china, microsoft research asia"
U6121,"china, zju"
U6120,"urbana-champaign illinois area, university of illinois at urbana-champaign, bnsf railway, university of illinois at urbana-champaign, amtrak"
U963,"greater chicago area, tianjin university, suntrust mortgage, discover financial services, suntrust bank"
U6122,"richland kennewick pasco washington area, bnsf railway"
U6125,"urbana-champaign illinois area, beihang university, walmart ecommerce, university of illinois at urbana-champaign, argonne national laboratory, university of south carolina, ms techno"
U6124,"madison wisconsin area, university of chicago, epic, university of illinois at urbana-champaign, metra, ryerson astronomical society university of chicago, university of chicago college programming office, university of chicago department of astronomy and astrophysics, yerkes observatory"
U6127,"toronto canada area, tsinghua university, mcmaster university, caterpillar inc. at peoria proving ground"
U6126,"jacksonville florida area, tsinghua university, csx transportation, university of illinois at urbana-champaign"
U6129,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, tsinghua university"
U6128,"greater boston area, zhejiang university, novartis-mit center for continuous manufacturing, massachusetts institute of technology, university of illinois at urbana-champaign, eli lilly and company, zhejiang university"
U25101,urbana-champaign illinois area
U11682,urbana-champaign illinois area
U439,albany new york area
U26254,"beijing city china, conservatoire national des arts et m&#xe9;tiers, tsinghua university, jobmet, goldentophr &amp; manpower, cebm group, ibm, microsoft, hsbc, dell"
U26255,"greater philadelphia area, shanghai jiao tong university, university of delaware"
U26256,"greater atlanta area, goizueta business school emory university, shanghai jiao tong university, goizueta business school, whirlpool corporation, cooper industries"
U26257,"san francisco bay area, middle tennessee state university, university of tennessee at chattanooga, oneten technologies (skyfirm llc), vanderbilt mortgage &amp; finance inc, american home improvements, educational marketing group inc."
U26250,"paris area france, dimelo"
U26251,beijing city china
U16394,"raleigh-durham north carolina area, university of illinois at urbana-champaign, hazen and sawyer, cdm"
U16395,"greater chicago area, north park university, northern trust, guaranteed rate, performance trust capital partners"
U16398,greater chicago area
U16399,greater chicago area
U26258,"hartford connecticut area, soochow university (cn), aetna, infosys"
U26259,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U890,"greater new york city area, university of illinois at urbana-champaign, tongji university, marketfield asset management llc"
U891,"urbana-champaign illinois area, urfamily pte. ltd., university of illinois at urbana-champaign - enterpriseworks"
U892,"san francisco bay area, tel aviv university, self employed, google, speedeals, see.v, tel aviv university"
U893,"china, 51credit.com"
U894,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, amazon web services, yahoo!"
U895,"san francisco bay area, endorse.com"
U896,"san francisco bay area, groupon"
U897,"greater chicago area, university of illinois at urbana-champaign, ernst and young"
U898,"urbana-champaign illinois area, university of illinois at urbana-champaign, neustar inc., university housing at illinois, beckman institute for advanced science and technology, university of illinois at urbana-champaign, state farm insurance, project neuron, spurlock museum, america reads counts, ywam associates, owens corning"
U899,"san francisco bay area, university of illinois at urbana-champaign, google, department of computer science | university of illinois, microsoft, bank of america merrill lynch, otcr consulting, black brothers co."
U19579,dallas fort worth area
U19578,"austin texas area, texas department of housing and community affairs"
U19577,san francisco bay area
U19576,"beijing city china, tsinghua university, tudou.com, innovation works, baidu inc., papayamobile inc., ibm, nokia"
U19575,greater denver area
U19574,"greater los angeles area, university of california santa barbara, binc, @walmartlabs"
U19573,urbana-champaign illinois area
U19572,"greater chicago area, dalian university of technology, university of illinois at chicago, microsoft research redmond, microsoft research asia"
U19571,"greater san diego area, ucsd, university of california at san diego"
