id,labels
U26185,"austin texas area, university of texas at austin, university of texas at austin, paypal, yelp.com, samsung engineering &amp; construction, protect america inc., ellusionist inc., adaptive home inc, tokyo steakhouse, modern japan development llp"
U26186,"san francisco bay area, university of technology of compi&#xe8;gne, yelp, server access virtualization business unit cisco systems, network management business unit cisco systems"
U26187,"san francisco bay area, yelp.com"
U26180,"greater new york city area, shanghai jiao tong university, nyse euronext, skim.me, shanghai pudong development bank, qad"
U19557,"greater atlanta area, xi'an jiaotong university, georgia institute of technology, microsoft, children's healthcare of atlanta, medavis gmbh germany, construktiv gmbh germany, hochschule center for info. and media tech. bremen germany"
U26182,"shanghai city china, shanghai jiao tong university, morgan stanley, convergys, intel corporation"
U26183,"shanghai city china, intel asia pacific r&d company"
U19972,"greater pittsburgh area, shanghai jiao tong university, carnegie mellon university, microsoft"
U4273,"shanghai city china, halfords"
U26119,"urbana-champaign illinois area, manipal institute of technology, university of illinois at urbana-champaign, cisco systems, ibm, national informatics centre, mtnl broadband"
U26118,"ithaca new york area, university of illinois at urbana-champaign, pwc consulting, xinhua news agency, hina group"
U11306,"urbana-champaign illinois area, university of missouri-columbia, university of illinois at urbana-champaign"
U10537,"san francisco bay area, yahoo"
U10539,"phoenix arizona area, arizona state university"
U11308,"urbana-champaign illinois area, fudan university"
U503,"urbana-champaign illinois area, huazhong university of science and technology, university of illinois at urbana-champaign, jiuzhou engineering consulting co.ltd"
U11658,"raleigh-durham north carolina area, vmware, north carolina state university"
U13626,"san francisco bay area, google"
U26113,"beijing city china, shanghai jiao tong university, google, alibaba cloud computing, eleme inc., microsoft"
U26112,"shanghai city china, shanghai jiao tong university, electronic arts, ibm"
U26111,"china, shanghai jiao tong university, microstrategy, insigma hengtian software ltd., schooner information technology"
U26110,"urbana-champaign illinois area, american university of beirut, university of illinois at urbana-champaign, american university of beirut"
U26117,"greater philadelphia area, university of illinois at urbana-champaign, china post ecommerce, university of illinois at urbana-champaign, hu-friedy mfg. co. llc, china telecom"
U26116,"greater seattle area, shanghai jiao tong university, microsoft corporation"
U26115,"shanghai city china, shanghai jiao tong university, oocl"
U26114,"china, dalian university of technology, alibaba cloud computing company, adecco group, careerfocus"
U26290,"greater new york city area, options group"
U26291,china
U26292,"houston texas area, dresser-rand"
U26293,"china, deloitte touche tohmatsu"
U26294,"san francisco bay area, google"
U26295,china
U26296,"greater los angeles area, peking university, university of science and technology beijing, university of southern california, university of delaware"
U25721,"greater seattle area, peking university, microsoft research, data mining research group yahoo! inc, university of illinois at urbana-champaign, ibm almaden research center, national center for supercomputing"
U28829,"greater seattle area, microsoft"
U7875,"baltimore maryland area, johns hopkins university - carey business school, university of illinois at urbana-champaign, light brigade consulting, children's hospital colorado, vector marketing, boci, lord abbett china, hsbc"
U9753,"san francisco bay area, university of illinois at urbana-champaign, twitter, groupon, microsoft, general motors, google, hrl laboratories, national center for supercomputing applications, polytope records, wickedland.com &amp; instrife.com"
U871,"urbana-champaign illinois area, university of illinois at urbana-champaign, national center for supercomputing application, center for informatics research in science and scholarship, data science summer institute"
U876,urbana-champaign illinois area
U30,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U2475,"san francisco bay area, fudan university, twitter, morgan stanley, university of illinois at urbana-champaign, google, microsoft research redmond, microsoft research cambridge, microsoft research asia, microsoft windows live china, hkust"
U2473,"san francisco bay area, ."
U2472,"urbana-champaign illinois area, hgst a western digital company"
U2470,"greater new york city area, tsinghua university, qualcomm research, csl @ uiuc, goldman sachs, microsoft research, technicolor (thomson) paris research lab, communication network lab in tsinghua university"
U26166,"shenzhen city china, guangdong polytechnical normal university, bond west consultants, comrise consultant, tophunter"
U26167,"greater new york city area, university of illinois at urbana-champaign, state farm insurance, department of mathematics - university of illinois at urbana-champaign, department of economics - university of illinois at urbana-champaign, department of finance - university of illinois at urbana-champaign, citibank (china) co. ltd"
U26164,"urbana-champaign illinois area, university of illinois at urbana-champaign, illinois business consulting, university of illinois at urbana-champaign, pricewaterhousecoopers zhong tian cpas limited company, bank of china"
U26165,"beijing city china, capital normal university, manpower china, adfaith management consulting inc., ncs analytical instruments co. ltd."
U26162,urbana-champaign illinois area
U26163,"san francisco bay area, yelp.com"
U26209,"greater san diego area, qualcomm"
U26208,"urbana-champaign illinois area, university of illinois at urbana-champaign, center of simulation of advanced rockets, university of illinois at urbana-champaign, shanghai electric group co. ltd, areva t&amp;d"
U26207,"albuquerque new mexico area, university of kansas, rochester institute of technology, university of new mexico, yale university, mind research network, johns hopkins university, olin neuropsychiatry research center"
U26206,"syracuse new york area, university of illinois at urbana-champaign, fueled, bizbash, twenty what magazine, dow jones, central new york business journal, green mom magazine, illini media, international student and scholar services at university of urbana-champaign, mckinley health center university of illinois at urbana-champaign, university broadcasting station guangdong university of foreign studies, shenzhen media group, shenzhen economic daily"
U26205,"shanghai city china, zhejiang university, illuminera strategy, intercontinental hotels group"
U26204,"san francisco bay area, university of california berkeley, yelp.com, self employed, uc berkeley: department of human resources, nicholas c. petris center, c&amp;m equity solutions llc."
U26203,"greater chicago area, illinois institute of technology, china investment corporation, businux inc, cme group, illinois institute of technology, deutsche bank, tianxiawen"
U26202,"china, tsinghua university, shell, inhand, chang an auto new engergy company, ca acoustics, tianxiawen, areva t&amp;d"
U26201,"raleigh-durham north carolina area, shanghai jiao tong university, university of north carolina at chapel hill"
U26169,"albuquerque new mexico area, beijing institute of technology, mind research network"
U20111,"greater chicago area, wuhan university, tradelink llc"
U20115,"greater seattle area, shanghai jiao tong university, facebook, amazon.com"
U2807,"san francisco bay area, google"
U4293,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, shareri http: shareri.org, qualcomm flarion technologies, microsoft research asia, laboratory for bioinformatics and computational biology hkust"
U20118,"greater seattle area, microsoft"
U8590,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, techexcel"
U19546,"san francisco bay area, yahoo!"
U19547,"san francisco bay area, sharethis"
U19545,"china, wuhan university, startup, microsoft bing, yahoo!, university of illinois at urbana-champaign, ibm research"
U9245,"greater new york city area, tsinghua university, salesforce.com, american museum of natural, medical center columbia university, academic project, kong zhong net. inc"
U9247,"shanghai city china, university of illinois at urbana-champaign"
U902,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, motorola solutions"
U3152,"urbana-champaign illinois area, tsinghua university, adrenaline mobility inc., university of illinois at urbana-champaign, facebook, samsung information systems america, microsoft"
U3155,"greater chicago area, peking university, goldman sachs, gelber group llc, university of illinois at urbana-champaign, illinois business consulting"
U19533,"greater atlanta area, beihang university, georgia institute of technology, amazon, tsinghua university"
U19532,"san francisco bay area, google"
U19535,"san francisco bay area, tsinghua university, google, carnegie mellon university, microsoft, tsinghua university, sohu.com"
U19539,"beijing city china, sld investment co. ltd"
U26123,"san francisco bay area, harvey mudd college, yelp, mi-wuk village mutual water company, py2exe, aver development corporation, lab126, animatrix, xerox"
U26236,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, illinois green business association"
U4878,"san francisco bay area, shanghai jiao tong university, microsoft research asia, apex data &amp; knowledge management lab, brain-like computing and machine intelligence lab"
U1004,"san francisco bay area, fudan university, microsoft, google"
U6137,"greater new york city area, tsinghua university, georgia institute of technology, columbia university, turner construction, university of illinois at urbana-champaign"
U4389,"hangzhou city china, tsinghua university, exacloud, amazon.com, microsoft, usdohoo llc, netease inc."
U6138,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of international business and economics, citic securities, jiangsu sainty corp.ltd., newmargin ventures, standard chartered bank, agricultural bank of china"
U26233,"san francisco bay area, emc"
U2059,"greater seattle area, tsinghua university, microsoft, yahoo!, rutgers university, at&amp;t shannon labs, google, university of alberta"
U20169,"san francisco bay area, american university of beirut, microsoft, yahoo! labs, carnegie mellon university, merl, university of california, bbn technologies, british telecom"
U834,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, university of illinois at urbana-champaign"
U26243,"urbana-champaign illinois area, university of illinois at urbana-champaign, manipal academy of higher education, citrix, university of illinois at urbana-champaign"
U26242,"san francisco bay area, cornell university, asana, facebook"
U26241,"sydney area australia, china university of political science and law, onepath anz, lis&#x2019; idea import &amp; export distribution, beijing olympic organisation committee, china media monitor intelligence"
U26240,"urbana-champaign illinois area, hohai university, university of illinois at urbana-champaign, yangzhou bureau of water resources, hohai university"
U26247,"greater new york city area, university of illinois at urbana-champaign, hkis, bloomberg, citi, hsbc"
U26246,"urbana-champaign illinois area, bharati vidyapeeth's college of engineering, university of illinois at urbana-champaign, strategic healthcare it advanced research projects on security, ge global research, drishtee"
U26245,"san francisco bay area, colorado state university, google, tivo inc., webex inc., presenter inc., cosmo software a platinum technologies company, lightscape technologies inc., taligent inc."
U26244,"urbana-champaign illinois area, zhengzhou university, university of illinois at urbana-champaign, john deere, zhejiang university, postal savings bank of china"
U26249,"beijing city china, harbin institute of technology, microsoft research asia"
U26248,"london united kingdom, prop high frequency trading firm"
U4310,"san francisco bay area, linkedin"
U26128,"san francisco bay area, university of illinois at urbana-champaign, yelp!, vmware, university of illinois at urbana-champaign"
U26129,"shanghai city china, microsoft"
U10504,"san francisco bay area, huazhong university of science and technology, facebook, tagged, yahoo labs"
U26122,urbana-champaign illinois area
U4319,"urbana-champaign illinois area, zhejiang university, hong kong university of science and technology, exacloud, nvidia, microsoft"
U26120,"san francisco bay area, university of california berkeley, university of ghana, yelp.com, mercy corps, blum center for developing economies, lingnan foundation and cal corps public service center, center for information and research on civic learning and engagement, private family, get real hiv aids sex education, girl scouts of san francisco bay area, axis community health"
U26121,"san francisco bay area, university of california berkeley, twitter, yelp inc, uc berkeley, infosys (setlabs), roamware"
U26126,"san francisco bay area, brown university, yelp.com, freelance, women's initiative for self employment, dorsu, kiva.org, strakonice basketball club"
U26127,"austin texas area, university of texas at austin, ibm, university of texas at austin, yelp.com"
U26124,"san francisco bay area, yelp.com"
U26125,"san francisco bay area, yelp.com"
U9780,"china, zhejiang university, large-scale system architecture lab, proval lri universit&#xe9; paris-sud 11, vipa group eagle lab zhejiang university"
U886,"san francisco bay area, university of illinois at urbana-champaign, lytics lab, transformative learning technologies lab, stanford university, stanford persuasive technology lab, peking university, galtech, university of illinois at urbana-champaign"
U885,"urbana-champaign illinois area, university of illinois at urbana-champaign - college of business, itochu prominent usa llc, university of illinois at urbana-champaign, hong ye investment company, ernst &amp; young, kpmg"
U28854,"san francisco bay area, tsinghua university, netapp, carnegie mellon university"
U2424,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U903,"urbana-champaign illinois area, saint mary's university of minnesota, solid commerce, lostpointsllc, university of illinois at urbana-champaign, saint mary's university of minnesota, aerial photogrammetric and remote sensing information industry corporation ltd"
U2426,"urbana-champaign illinois area, apple"
U2427,"san francisco bay area, university of science and technology of china, microsoft research, university of illinois at urbana-champaign, yahoo! labs, institute of software chinese academy of sciences"
U907,"san francisco bay area, university of california davis, twitter, google"
U905,"china, university of illinois at urbana-champaign"
U6309,"greater atlanta area, tsinghua university, google, georgia institute of technology, huawei r&amp;d center, microsoft research asia, bell labs lucent technologies, datang mobile"
U2428,"urbana-champaign illinois area, university of illinois at urbana-champaign, tsinghua university, university of illinois at urbana-champaign"
U2429,"san francisco bay area, twitter"
U10457,"san francisco bay area, peking university, ibm research"
U26237,"shanghai city china, shanghai jiao tong university, logn, dena, woyo.com, tencent"
U26234,"china, shanghai jiao tong university, shanghai da chien education information consulting company, expat learning center"
U26235,"hannover area germany, shanghai jiao tong university, easydisplay gmbh, icecubo lingraphico, opensesame, platt electric supply, bluevolt, uk pavilion expo 2010 shanghai china, sharp electronics sales (china) co. ltd., split works, shanghai earts festival"
U26232,"shanghai city china, shandong university of science and technology, careerelite shanghai branch, china yurun food group"
U26160,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois international programs and studies&#x2019; office, university of illinois at urbana-champaign, wmbc tv, cocomero frozen yogurt, plano senior high school newspaper, global warming summit, huijia private school magazine, university of western australia"
U26230,"greater chicago area, university of illinois at urbana-champaign, altimus capital, cicc, university of illinois at urbana-champaign, oriental fortune capital"
U26231,"san francisco bay area, fudan university, salesforce.com, bitarmor systems inc., sap labs, ibm global services"
U26161,"san francisco bay area, xi'an jiaotong university, arista networks inc., emc, undisclosed, sun microsystems, ruijie networks"
U26238,"greater chicago area, university of illinois at urbana champaign, jump trading, goldman sachs, department of ece at university of illinois urbana champaign"
U26239,"san francisco bay area, university of southern california, university of california: irvine, 10gen (mongodb company), palantir technologies, duran hcp, kinderlime, markwins international"
