id,labels
U11474,"albany new york area, susquehanna international group llp (sig), rensselaer polytechnic institute"
U11475,"albany new york area, nanolab technologies"
U11472,"shanghai city china, ebay inc"
U11473,"beijing city china, yahoo!"
U11470,"albany new york area, rensselaer polytechnic institute"
U11471,"hong kong, chinese university of hong kong"
U11502,"china, baidu inc."
U11503,shanghai city china
U11500,"china, baidu inc."
U11501,shanghai city china
U11506,"china, morgan stanley"
U11507,greater new york city area
U11504,"shanghai suburb china, ernst and young"
U11505,"urbana-champaign illinois area, university of illinois at urbana-champaign, shanghai jiao tong university, university of illinois at urbana-champaign, google, ibm"
U11508,"albany new york area, paypal, rensselaer polytechnic institute"
U11509,albany new york area
U11469,"greater seattle area, amazon"
U11468,"shanghai city china, mediav"
U11465,"shanghai city china, ebay"
U11464,greater new york city area
U11467,"china, amd"
U11466,"beijing city china, noah's ark lab huawei technologies co. ltd."
U11461,"providence rhode island area, dassault systemes"
U11460,"albuquerque new mexico area, university of new mexico"
U11463,"greater new york city area, ipc systems inc."
U11462,"san francisco bay area, stealth mode startup"
U11430,"albany new york area, rensselaer polytechnic institute"
U11431,"shanghai city china, arcsoft"
U11511,"greater seattle area, microsoft"
U11510,"glens falls new york area, nys office of state comptroller"
U11513,"shanghai city china, shanghai cifco futures co. ltd"
U11512,"shanghai city china, generalbiologic"
U11515,albany new york area
U11514,"china, careerfocus"
U11517,"shanghai city china, trivest"
U11516,albany new york area
U11519,"greater minneapolis-st. paul area, business association of multicultural students, university of minnesota"
U11518,"greater boston area, vertica systems an hp company"
U11458,"san francisco bay area, google"
U11459,"san francisco bay area, nvidia"
U11450,"stuttgart area germany, t-systems"
U11451,"washington d.c. metro area, university of maryland"
U11452,"state college pennsylvania area, boston university school of medicine"
U11453,"beijing city china, yahoo!"
U11454,"orange county california area, university of north carolina at charlotte"
U11455,"china, baidu inc."
U11456,"china, ibm"
U11457,"beijing city china, topway"
U11439,"greater seattle area, amazon"
U11447,"greater seattle area, university of washington"
U11446,"shanghai city china, facebook"
U11445,"hong kong, china resources (holdings) co"
U11444,china
U11443,"china, apex data and knowledge management lab"
U11442,"ithaca new york area, cornell university"
U11441,"china, yahoo!"
U11440,"san francisco bay area, cisco systems"
U11524,"albany new york area, rensselaer polytechnic institute"
U11525,"albany new york area, rensselaer polytechnic institute"
U11526,"albany new york area, dow corning"
U11527,"greater atlanta area, georgia institute of technology"
U11520,"albany new york area, rpi"
U11521,"richland kennewick pasco washington area, pacific northwest national laboratory"
U11449,"shanghai city china, microsoft"
U11523,"albany new york area, rensselaer polytechnic institute"
U11531,"albany new york area, rensselaer polytechnic institute"
U11528,"albany new york area, rensselaer polytechnic institute"
U11529,"albany new york area, eco integration"
U11432,china
U11433,"china, marvell"
U11539,"albany new york area, rpi, rensselear polytechnic institute"
U11538,"albany new york area, rensselaer polytechnic institute, woods hole oceanographic institution, devonport group, esip"
U11436,"singapore, procter and gamble"
U11437,"albany new york area, ibm almaden research center, rensselaer polytechnic institute"
U11434,"shanghai city china, shanghai jiao tong university, ebay"
U11435,"sydney area australia, google"
U11533,"san francisco bay area, semsolute"
U11532,shanghai city china
U11438,"albany new york area, rensselaer polytechnic institute"
U11530,"greater boston area, rensselaer polytechnic institute"
U11537,"albany new york area, china outreach ministries"
U11536,"shanghai city china, sap"
U11535,"china, renhe.cn"
U11534,"albany new york area, rensselaer polytechnic institute"
